,Stock,Returns,Volatility,Cluster
0,MMM,0.12625858619104563,18.194669569787816,0
1,NEM,0.4925831940627308,9.041496255021876,0
2,NWL,0.1642673300513209,4.830463930950283,0
3,NTAP,0.6856627580639225,16.292701671053216,0
4,NDAQ,0.9904000623708118,30.55290337471543,0
5,MSI,0.5110566166969756,31.411606583978152,0
6,MOS,1.1260039313212784,8.59403222187269,0
7,MS,1.2294580503745132,21.224193783742432,0
8,MCO,0.7906345236929894,49.42929167943731,0
9,MNST,0.49620201439733175,13.258574117612715,0
10,MDLZ,0.14187401171365188,4.176938824299515,0
11,TAP,-0.2538200403334601,7.4143591705179315,0
12,MHK,0.4957666607903732,44.350694698836136,0
13,MAA,0.4781139034505081,26.827055771799756,0
14,MU,0.4631635487927333,15.956514899394994,0
15,MCHP,0.6189870412904428,13.659459052891133,0
16,MGM,0.7032246561382189,10.081080342383233,0
17,MET,0.42372517561785217,10.999704193468428,0
18,MRK,0.03664181457843512,4.097828761021711,0
19,MDT,0.17200114401063551,12.693087771412278,0
20,MCK,0.43118129222235657,23.785240528362284,0
21,MCD,0.2134985712302943,21.16484796672352,0
22,MKC,0.006375026702880859,7.4471164650235835,0
23,MTCH,1.28107222224862,34.18105289837308,0
24,MA,0.3490790788517444,37.454373001907726,0
25,MAS,0.396196529894895,7.37772277410851,0
26,NWSA,0.7544532480343845,5.815267712530255,0
27,NWS,0.7185524041037885,5.250509958188829,0
28,NEE,0.4210060754452846,8.688857114846373,0
29,NLSN,-0.08423276026649894,4.392825269761528,0
30,PFE,0.24733470391129578,3.9178592094552056,0
31,PKI,1.0889805914853439,31.14219089446915,0
32,PEP,0.1567191290594338,8.965284273857256,0
33,PBCT,0.10618678787162195,2.832221496569633,0
34,PNR,0.8468751117587131,13.695391572515978,0
35,PAYX,0.4592090398330072,15.152118631815108,0
36,PH,0.6317362111477961,58.33227445284296,0
37,PKG,0.2490785776339073,20.36638919219658,0
38,PCAR,0.15710483030829034,9.216488722027151,0
39,OTIS,0.0,12.631556900937635,0
40,OGN,0.0,2.571399535017744,0
41,ORCL,0.8129378140349792,13.746311220530059,0
42,MLM,0.4846735281489236,64.02213971756228,0
43,OKE,-0.07962545013587705,16.43147396360531,0
44,OXY,-0.172381195500299,10.02412712352397,0
45,ORLY,0.5122112885592365,77.39397618999993,0
46,NXPI,0.8906853846133375,41.00790336697732,0
47,NUE,1.0602353084216445,24.945772230389494,0
48,NRG,0.018241893464771636,4.4033490819273355,0
49,NCLH,-0.4945065965746311,13.441995889800696,0
50,NLOK,0.16000865636444436,2.9725961016462765,0
51,NOC,0.13552434681259287,28.176157923121526,0
52,NTRS,0.2294967526604994,15.099850034643687,0
53,NSC,0.5728791715105286,39.71842206911168,0
54,NI,-0.11559932477154755,2.0292470316711437,0
55,NKE,0.796902682611851,26.150890597704198,0
56,OMC,-0.07857229277924517,11.368630712529134,0
57,PM,0.19005529695440554,9.980366517957433,0
58,MMC,0.7199594706761465,18.332796009263735,0
59,MKTX,0.17578556829231765,69.37996215003342,0
60,JNJ,0.28705887140012254,12.26549311739886,0
61,SJM,0.13850691267339033,9.599707220484943,0
62,JBHT,0.7106512633218645,26.419846576911926,0
63,J,0.4854877676794279,21.057010969037314,0
64,JKHY,0.25122285986489684,11.833831633631384,0
65,IRM,0.3390871869252982,7.1896100975616655,0
66,IQV,0.7680651420070153,43.34825292627672,0
67,IPGP,0.1523363497687268,35.795948838446755,0
68,IVZ,0.46221957950733017,6.564507731197048,0
69,ISRG,0.8992883130119502,54.639060888723506,0
70,IFF,0.22070007518500373,12.999348788380306,0
71,IPG,0.6897113101691698,7.088754323336612,0
72,ZION,0.3874973794530329,10.929388033546923,0
73,IBM,-0.04636687876689618,11.001713761248592,0
74,ICE,0.43030883814122306,12.20429822795207,0
75,INTC,-0.045663380096424136,5.3591663423086535,0
76,IR,0.6935834210835944,8.928013049779358,0
77,INCY,-0.13845165621849817,9.678565037038522,0
78,ILMN,0.32050711606081617,65.7496126700759,0
79,ITW,0.4054517318005618,25.10636542256803,0
80,INFO,0.7740735290682225,18.212768002191225,0
81,IEX,0.4029968636484175,27.50577302552634,0
82,HII,-0.039914812929818834,33.5546441201202,0
83,HBAN,0.16015353025210677,2.803382493405795,0
84,HUM,0.6121036845976568,42.226034749738616,0
85,JCI,0.7458628795770393,14.378124589493856,0
86,JPM,0.3660721804313076,25.91780593868076,0
87,JNPR,0.13790286124859816,2.434177810144395,0
88,K,0.0015407269046093766,3.083131318413614,0
89,MPC,0.024265269741935415,13.121809234341988,0
90,MRO,0.3994974599434805,3.5784170427397988,0
91,MTB,0.015357012511074533,25.12265505274999,0
92,LYB,0.10796741568163494,17.90668564755946,0
93,LUMN,-0.031715009563627924,1.7696100071875427,0
94,LOW,1.0900558926938448,36.588188545936596,0
95,L,0.1317860098904505,8.709795608219133,0
96,LMT,0.005683954043656572,24.703556184779753,0
97,LKQ,0.7785466903812274,9.61733903946748,0
98,LYV,0.4890199123266165,17.1319104743657,0
99,LIN,0.6416394544091603,41.924848580335116,0
100,LNC,0.24537264094088124,13.974490039328256,0
101,MAR,0.241914652672283,24.985365938259793,0
102,LEN,0.6201387695363957,19.1167080102167,0
103,LEG,0.07704473512718345,7.482506938055862,0
104,LVS,-0.37630803543277447,9.043718750788532,0
105,LW,-0.21430427641890124,10.723005673326268,0
106,LH,0.7135639269060687,49.05024759728411,0
107,LHX,0.1968887621601183,20.531801297268483,0
108,KR,0.6167268275888451,4.553495493789994,0
109,KHC,0.2801862215820147,4.811692351279469,0
