,Stock,Returns,Volatility,Cluster
0,AXP,0.5409757655151116,28.342107341563658,0
1,V,0.3174386751047353,21.242264487914024,0
2,NKE,0.7878688124359631,26.145968501273167,0
3,DIS,0.3119914102830373,29.30364045077873,0
4,HON,0.28158169187445947,32.17386723123285,0
5,HD,0.5851186847261732,43.013680750720084,0
6,JPM,0.37135094287674614,25.919102773097624,0
7,CAT,0.49906600483310887,40.87451583220382,0
8,DOW,0.19072159542711342,10.502691538644182,1
9,WBA,-0.11294768484309754,6.759145786032586,1
10,TRV,0.22376934718896035,19.565942332673462,1
11,PG,0.14560466115101206,9.696773129514469,1
12,WMT,0.25247691083185064,11.497062718341006,1
13,CVX,-0.03095764018509372,13.83718046623306,1
14,MRK,0.041781542582603914,3.9721859916950892,1
15,MMM,0.1273704070351983,18.136099775951365,1
16,MCD,0.20954492425757432,21.127270868847535,1
17,KO,-0.0029298634979648894,3.935430026051227,1
18,JNJ,0.3002352845435049,12.213335354390363,1
19,INTC,-0.07610565783954636,5.266721639443735,1
20,IBM,-0.052882849108373445,10.935382900470803,1
21,CSCO,0.2115923233594192,5.617543594408264,1
22,AMGN,0.03250273900752509,14.571130102235568,1
23,VZ,-0.12421593427587879,2.1134228771718533,1
24,BA,-0.39489185058848303,63.49190492786417,2
25,GS,0.9776645456673029,79.38090276567276,3
26,UNH,0.8604556219225074,54.71415372818423,3
27,AAPL,1.4566878229564526,28.877908126099353,3
28,CRM,0.9909195161690425,39.08327778099639,3
29,MSFT,1.2137344800650045,46.1642883514383,3
