,Stock,Returns,Volatility,Cluster
106,OTIS,0.3190040712477215,0.21386214773512263,0
107,PH,0.33985023161803113,0.28650711853865585,0
108,PAYX,0.42287925682579713,0.19400652407985283,0
109,PNR,0.42708570160381215,0.2466690885812842,0
110,PKI,0.4003546673371928,0.2967677334333673,0
111,PFE,0.2239959838106523,0.2348884982664518,0
112,PM,0.2901984463436251,0.19093593489918945,0
113,PPG,0.2280396576253448,0.24076077175542207,0
114,PLD,0.36643701088698505,0.2071303248822357,0
115,PSA,0.35378394073336206,0.19867279602822138,0
116,PHM,0.17580229702192057,0.36699863012513834,0
117,RTX,0.4587692673294701,0.2879156855270396,0
118,RSG,0.3853767398102024,0.17115283174668952,0
119,RMD,0.4195144581258896,0.26169420412773786,0
120,ROK,0.3187209900865763,0.2305134322979001,0
121,ROST,0.2389363646848194,0.34681908372361175,0
