Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DOW
2021-03-23,136.0800018310547,245.0399932861328,122.54000091552734,241.25,218.25,50.0099983215332,101.97000122070312,331.7699890136719,289.9800109863281,208.58999633789062,130.4600067138672,63.47999954223633,160.35000610351562,51.38999938964844,149.4600067138672,224.3699951171875,188.3300018310547,72.77671813964844,237.5800018310547,137.1199951171875,132.60000610351562,147.0,368.5,215.0,56.90999984741211,208.14999389648438,52.029998779296875,133.94000244140625,188.72999572753906,60.75
2021-03-24,138.4199981689453,245.47000122070312,120.08999633789062,239.24000549316406,221.22999572753906,49.650001525878906,104.69999694824219,328.6499938964844,292.75,212.22000122070312,130.6199951171875,62.040000915527344,161.91000366210938,51.52000045776367,150.6199951171875,224.0500030517578,190.69000244140625,72.74809265136719,235.4600067138672,133.16000366210938,132.55999755859375,149.27999877929688,370.6000061035156,209.52999877929688,57.0099983215332,208.07000732421875,51.779998779296875,133.11000061035156,184.72000122070312,62.040000915527344
2021-03-25,142.27999877929688,246.25,120.58999633789062,247.19000244140625,224.25,50.5099983215332,105.06999969482422,330.54998779296875,297.17999267578125,213.8800048828125,133.07000732421875,62.02000045776367,161.97000122070312,52.02000045776367,152.5500030517578,224.1999969482422,193.10000610351562,72.58587646484375,232.33999633789062,128.63999938964844,133.47999572753906,152.77999877929688,371.0899963378906,205.44000244140625,57.380001068115234,207.97000122070312,51.709999084472656,134.00999450683594,186.91000366210938,63.2400016784668
2021-03-26,143.72999572753906,252.86000061035156,121.20999908447266,244.8699951171875,229.5,52.56999969482422,107.4800033569336,327.3900146484375,303.80999755859375,218.52999877929688,136.3800048828125,64.87000274658203,164.92999267578125,53.040000915527344,155.08999633789062,225.2100067138672,194.8800048828125,73.84542083740234,236.47999572753906,132.99000549316406,135.4499969482422,153.63999938964844,376.4800109863281,209.08999633789062,58.18000030517578,213.52999877929688,52.029998779296875,135.1300048828125,185.9199981689453,63.9900016784668
2021-03-29,142.3699951171875,254.9600067138672,121.38999938964844,250.52000427246094,230.22000122070312,52.52000045776367,106.91999816894531,325.7300109863281,302.20001220703125,218.8800048828125,135.86000061035156,64.5,166.0399932861328,53.849998474121094,152.67999267578125,227.35000610351562,195.74000549316406,74.71373748779297,235.24000549316406,133.49000549316406,137.57000732421875,153.85000610351562,379.05999755859375,210.77000427246094,58.83000183105469,214.50999450683594,52.849998474121094,136.6699981689453,184.85000610351562,63.900001525878906
2021-03-30,143.49000549316406,249.75,119.9000015258789,252.00999450683594,233.0800018310547,51.77000045776367,105.93000030517578,332.010009765625,304.82000732421875,218.08999633789062,134.72000122070312,63.77000045776367,165.00999450683594,53.150001525878906,154.47999572753906,224.97999572753906,194.63999938964844,73.43511199951172,231.85000610351562,132.9499969482422,135.4499969482422,154.02999877929688,373.55999755859375,210.0,58.59000015258789,211.89999389648438,52.97999954223633,135.74000549316406,185.52999877929688,64.61000061035156
2021-03-31,141.44000244140625,248.80999755859375,122.1500015258789,254.72000122070312,231.8699951171875,51.709999084472656,104.79000091552734,327.0,305.25,217.07000732421875,133.25999450683594,64.0,164.35000610351562,52.709999084472656,152.22999572753906,224.13999938964844,192.67999267578125,73.55915832519531,235.77000427246094,132.88999938964844,135.42999267578125,150.39999389648438,372.07000732421875,211.8699951171875,58.150001525878906,211.72999572753906,54.900001525878906,135.8300018310547,184.52000427246094,63.939998626708984
2021-04-01,144.57000732421875,249.1699981689453,123.0,252.9600067138672,232.74000549316406,51.97999954223633,105.75,327.6400146484375,307.75,216.8000030517578,133.22999572753906,64.55000305175781,162.8300018310547,52.5099983215332,153.7100067138672,225.2100067138672,192.6999969482422,73.55915832519531,242.35000610351562,132.52999877929688,134.27999877929688,150.6199951171875,367.07000732421875,218.72000122070312,58.29999923706055,216.86000061035156,54.75,135.6199951171875,188.97000122070312,64.5999984741211
2021-04-05,146.05999755859375,252.02000427246094,125.9000015258789,259.3599853515625,233.7100067138672,52.40999984741211,104.51000213623047,323.5400085449219,315.3999938964844,219.27000427246094,135.92999267578125,66.54000091552734,163.42999267578125,52.810001373291016,153.6199951171875,228.85000610351562,194.97000122070312,73.47328186035156,249.07000732421875,135.1199951171875,136.4499969482422,152.02999877929688,370.17999267578125,220.2899932861328,58.869998931884766,219.0399932861328,56.79999923706055,139.42999267578125,188.5,64.58999633789062
2021-04-06,146.14999389648438,249.10000610351562,126.20999908447266,255.1699981689453,230.63999938964844,52.029998779296875,103.58000183105469,327.05999755859375,313.7799987792969,219.19000244140625,134.22000122070312,65.55999755859375,163.38999938964844,53.189998626708984,152.5399932861328,231.91000366210938,194.83999633789062,72.3187026977539,247.86000061035156,137.16000366210938,136.5,151.75,364.3699951171875,221.08999633789062,59.11000061035156,218.64999389648438,55.70000076293945,140.10000610351562,189.72999572753906,64.5999984741211
